@20230830_2211 @20230830_2211 [EP 83/500] lr: 3.443246896495111e-05, took: 61.20s (avg: 61.20s), ETA: 0d:7h:3m:57s [TRAIN] loss: 0.0084, iou: 0.9236, f1: 0.9602 [EVAL] loss: 0.0209, iou: 0.8263, f1: 0.9044
@20230830_2212 @20230830_2212 [EP 84/500] lr: 3.418411506572738e-05, took: 61.04s (avg: 61.04s), ETA: 0d:7h:2m:56s [TRAIN] loss: 0.0082, iou: 0.9253, f1: 0.9611 [EVAL] loss: 0.0250, iou: 0.7973, f1: 0.8865
@20230830_2213 @20230830_2213 [EP 85/500] lr: 3.393931547179818e-05, took: 61.24s (avg: 61.24s), ETA: 0d:7h:1m:55s [TRAIN] loss: 0.0081, iou: 0.9262, f1: 0.9617 [EVAL] loss: 0.0262, iou: 0.7894, f1: 0.8817
@20230830_2214 @20230830_2214 [EP 86/500] lr: 3.369799742358737e-05, took: 61.10s (avg: 61.10s), ETA: 0d:7h:0m:54s [TRAIN] loss: 0.0080, iou: 0.9276, f1: 0.9624 [EVAL] loss: 0.0297, iou: 0.7655, f1: 0.8665
@20230830_2215 @20230830_2215 [EP 87/500] lr: 3.34600881615188e-05, took: 61.30s (avg: 61.30s), ETA: 0d:6h:59m:53s [TRAIN] loss: 0.0078, iou: 0.9286, f1: 0.9630 [EVAL] loss: 0.0257, iou: 0.7928, f1: 0.8838
@20230830_2216 @20230830_2216 [EP 88/500] lr: 3.3225511288037524e-05, took: 60.99s (avg: 60.99s), ETA: 0d:6h:52m:0s [TRAIN] loss: 0.0078, iou: 0.9290, f1: 0.9632 [EVAL] loss: 0.0206, iou: 0.8287, f1: 0.9059
@20230830_2217 @20230830_2217 [EP 89/500] lr: 3.299420131952502e-05, took: 61.08s (avg: 61.08s), ETA: 0d:6h:57m:51s [TRAIN] loss: 0.0078, iou: 0.9291, f1: 0.9632 [EVAL] loss: 0.0222, iou: 0.8174, f1: 0.8990
@20230830_2218 @20230830_2218 [EP 90/500] lr: 3.276608913438395e-05, took: 61.36s (avg: 61.36s), ETA: 0d:6h:56m:50s [TRAIN] loss: 0.0079, iou: 0.9286, f1: 0.9629 [EVAL] loss: 0.0258, iou: 0.7923, f1: 0.8833
@20230830_2219 @20230830_2219 [EP 91/500] lr: 3.2541116524953395e-05, took: 61.01s (avg: 61.01s), ETA: 0d:6h:55m:49s [TRAIN] loss: 0.0080, iou: 0.9275, f1: 0.9624 [EVAL] loss: 0.0253, iou: 0.7962, f1: 0.8858
@20230830_2220 @20230830_2220 [EP 92/500] lr: 3.2319207093678415e-05, took: 61.10s (avg: 61.10s), ETA: 0d:6h:54m:48s [TRAIN] loss: 0.0080, iou: 0.9277, f1: 0.9624 [EVAL] loss: 0.0207, iou: 0.8289, f1: 0.9060
